news_links
https://www.aljazeera.com/news/2020/10/3/sudans-government-rebels-set-to-sign-landmak-deal
https://www.aljazeera.com/news/2020/10/3/hold-for-anealla-salvini-trial-to-begin
https://www.aljazeera.com/news/2020/10/3/police-officers-suspended-in-india-over-gang-rape-investigation
https://www.aljazeera.com/news/2020/10/3/dagalo-israeli-ties-will-remove-sudan-from-us-terrorism-list
https://www.aljazeera.com/news/2020/10/3/at-least-13-dead-in-suicide-bomb-attack-in-eastern-afghanistan
https://www.aljazeera.com/news/2020/10/3/amnesty-urges-egypt-to-release-detainees-after-rare-protests
https://www.aljazeera.com/news/2020/10/2/macron-announces-new-plan-to-regulate-islam-in-france
https://www.aljazeera.com/economy/2020/10/2/mbs-why-the-world-may-be-stuck-with-the-ceo-of-saudi-inc
https://www.aljazeera.com/news/2020/10/3/trump-in-hospital-for-covid-19-tweets-going-well-live
https://www.aljazeera.com/news/2020/10/3/sudans-government-rebels-set-to-sign-landmak-deal
https://www.aljazeera.com/news/2020/10/3/hold-for-anealla-salvini-trial-to-begin
https://www.aljazeera.com/news/2020/10/3/police-officers-suspended-in-india-over-gang-rape-investigation
https://www.aljazeera.com/news/2020/10/3/dagalo-israeli-ties-will-remove-sudan-from-us-terrorism-list
https://www.aljazeera.com/news/2020/10/3/at-least-13-dead-in-suicide-bomb-attack-in-eastern-afghanistan
https://www.aljazeera.com/news/2020/10/3/amnesty-urges-egypt-to-release-detainees-after-rare-protests
https://www.aljazeera.com/news/2020/10/2/macron-announces-new-plan-to-regulate-islam-in-france
https://www.aljazeera.com/economy/2020/10/2/mbs-why-the-world-may-be-stuck-with-the-ceo-of-saudi-inc
